Wilayah Jawa Barat,Bulan_Tahun,Tahun,Kelompok Pengeluaran IHK,IHK Value
Kota Depok,November-2023,2023,Transportasi,117.71
Kota Depok,November-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",98.08
Kota Depok,November-2023,2023,"Rekreasi, Olahraga dan Budaya",111.84
Kota Depok,November-2023,2023,Pendidikan,121.35
Kota Depok,November-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,123.22
Kota Depok,November-2023,2023,Perawatan Pribadi da Jasa Lainnya,122.93
Kota Depok,October-2023,2023,Umum,117.13
Kota Depok,October-2023,2023,"Makanan, Minuman dan Tembakau",123.83
Kota Depok,October-2023,2023,Pakaian dan Alas Kaki,99.85
Kota Depok,October-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",112.01
Kota Depok,October-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",121.76
Kota Depok,October-2023,2023,Kesehatan,110.21
Kota Depok,October-2023,2023,Transportasi,118.06
Kota Depok,October-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",98.11
Kota Depok,October-2023,2023,"Rekreasi, Olahraga dan Budaya",111.8
Kota Depok,October-2023,2023,Pendidikan,121.35
Kota Depok,October-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,123.1
Kota Depok,October-2023,2023,Perawatan Pribadi da Jasa Lainnya,122.15
Kota Depok,September-2023,2023,Umum,116.95
Kota Depok,September-2023,2023,"Makanan, Minuman dan Tembakau",123.56
Kota Depok,September-2023,2023,Pakaian dan Alas Kaki,99.47
Kota Depok,September-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",112.01
Kota Depok,September-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",121.45
Kota Depok,September-2023,2023,Kesehatan,110.13
Kota Depok,September-2023,2023,Transportasi,117.64
Kota Depok,September-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",98.11
Kota Depok,September-2023,2023,"Rekreasi, Olahraga dan Budaya",111.84
Kota Depok,September-2023,2023,Pendidikan,121.35
Kota Depok,September-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,123.1
Kota Depok,September-2023,2023,Perawatan Pribadi da Jasa Lainnya,121.74
Kota Depok,August-2023,2023,Umum,116.84
Kota Depok,August-2023,2023,"Makanan, Minuman dan Tembakau",123.94
Kota Depok,August-2023,2023,Pakaian dan Alas Kaki,99.32
Kota Depok,August-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",112.0
Kota Depok,August-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",121.29
Kota Depok,August-2023,2023,Kesehatan,110.12
Kota Depok,August-2023,2023,Transportasi,116.94
Kota Depok,August-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",97.74
Kota Depok,August-2023,2023,"Rekreasi, Olahraga dan Budaya",111.84
Kota Depok,August-2023,2023,Pendidikan,121.35
Kota Depok,August-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,122.59
Kota Depok,August-2023,2023,Perawatan Pribadi da Jasa Lainnya,121.65
Kota Depok,July-2023,2023,Umum,116.87
Kota Depok,July-2023,2023,"Makanan, Minuman dan Tembakau",124.56
Kota Depok,July-2023,2023,Pakaian dan Alas Kaki,99.32
Kota Depok,July-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",111.96
Kota Depok,July-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",120.94
Kota Depok,July-2023,2023,Kesehatan,110.09
Kota Depok,July-2023,2023,Transportasi,116.81
Kota Depok,July-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",97.81
Kota Depok,July-2023,2023,"Rekreasi, Olahraga dan Budaya",111.84
Kota Depok,July-2023,2023,Pendidikan,120.49
Kota Depok,July-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,122.59
Kota Depok,July-2023,2023,Perawatan Pribadi da Jasa Lainnya,121.35
Kota Depok,June-2023,2023,Umum,116.62
Kota Depok,June-2023,2023,"Makanan, Minuman dan Tembakau",124.04
Kota Depok,June-2023,2023,Pakaian dan Alas Kaki,99.51
Kota Depok,June-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",111.96
Kota Depok,June-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",120.9
Kota Depok,June-2023,2023,Kesehatan,110.12
Kota Depok,June-2023,2023,Transportasi,116.78
Kota Depok,June-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",97.84
Kota Depok,June-2023,2023,"Rekreasi, Olahraga dan Budaya",111.76
Kota Depok,June-2023,2023,Pendidikan,118.89
Kota Depok,June-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,122.58
Kota Depok,June-2023,2023,Perawatan Pribadi da Jasa Lainnya,121.21
Kota Depok,May-2023,2023,Umum,116.54
Kota Depok,May-2023,2023,"Makanan, Minuman dan Tembakau",123.98
Kota Depok,May-2023,2023,Pakaian dan Alas Kaki,99.56
Kota Depok,May-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",111.19
Kota Depok,May-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",120.8
Kota Depok,May-2023,2023,Kesehatan,110.08
Kota Depok,May-2023,2023,Transportasi,117.36
Kota Depok,May-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",97.85
Kota Depok,May-2023,2023,"Rekreasi, Olahraga dan Budaya",111.76
Kota Depok,May-2023,2023,Pendidikan,118.89
Kota Depok,May-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,122.55
Kota Depok,May-2023,2023,Perawatan Pribadi da Jasa Lainnya,121.19
Kota Depok,April-2023,2023,Umum,116.41
Kota Depok,April-2023,2023,"Makanan, Minuman dan Tembakau",123.61
Kota Depok,April-2023,2023,Pakaian dan Alas Kaki,99.38
Kota Depok,April-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",111.19
Kota Depok,April-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",120.89
Kota Depok,April-2023,2023,Kesehatan,110.08
Kota Depok,April-2023,2023,Transportasi,117.8
Kota Depok,April-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",97.44
Kota Depok,April-2023,2023,"Rekreasi, Olahraga dan Budaya",110.04
Kota Depok,April-2023,2023,Pendidikan,118.89
Kota Depok,April-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,122.14
Kota Depok,April-2023,2023,Perawatan Pribadi da Jasa Lainnya,120.79
Kota Depok,March-2023,2023,Umum,116.14
Kota Depok,March-2023,2023,"Makanan, Minuman dan Tembakau",123.13
Kota Depok,March-2023,2023,Pakaian dan Alas Kaki,99.36
Kota Depok,March-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",111.05
Kota Depok,March-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",120.66
Kota Depok,March-2023,2023,Kesehatan,109.95
Kota Depok,March-2023,2023,Transportasi,117.4
Kota Depok,March-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",97.51
Kota Depok,March-2023,2023,"Rekreasi, Olahraga dan Budaya",110.04
Kota Depok,March-2023,2023,Pendidikan,118.89
Kota Depok,March-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,121.95
Kota Depok,March-2023,2023,Perawatan Pribadi da Jasa Lainnya,120.04
Kota Depok,February-2023,2023,Umum,115.95
Kota Depok,February-2023,2023,"Makanan, Minuman dan Tembakau",123.03
Kota Depok,February-2023,2023,Pakaian dan Alas Kaki,99.36
Kota Depok,February-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",110.85
Kota Depok,February-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",120.57
Kota Depok,February-2023,2023,Kesehatan,109.93
Kota Depok,February-2023,2023,Transportasi,116.79
Kota Depok,February-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",97.51
Kota Depok,February-2023,2023,"Rekreasi, Olahraga dan Budaya",110.02
Kota Depok,February-2023,2023,Pendidikan,118.89
Kota Depok,February-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,121.84
Kota Depok,February-2023,2023,Perawatan Pribadi da Jasa Lainnya,119.66
Kota Depok,January-2023,2023,Umum,115.52
Kota Depok,January-2023,2023,"Makanan, Minuman dan Tembakau",121.66
Kota Depok,January-2023,2023,Pakaian dan Alas Kaki,99.34
Kota Depok,January-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",110.43
Kota Depok,January-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",120.6
Kota Depok,January-2023,2023,Kesehatan,109.76
Kota Depok,January-2023,2023,Transportasi,116.77
Kota Depok,January-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",97.52
Kota Depok,January-2023,2023,"Rekreasi, Olahraga dan Budaya",109.83
Kota Depok,January-2023,2023,Pendidikan,118.89
Kota Depok,January-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,121.84
Kota Depok,January-2023,2023,Perawatan Pribadi da Jasa Lainnya,119.54
Kota Tasikmalaya,December-2023,2023,Umum,114.96
Kota Tasikmalaya,December-2023,2023,"Makanan, Minuman dan Tembakau",124.36
Kota Tasikmalaya,December-2023,2023,Pakaian dan Alas Kaki,112.06
Kota Tasikmalaya,December-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",106.85
Kota Tasikmalaya,December-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",110.87
Kota Tasikmalaya,December-2023,2023,Kesehatan,115.71
Kota Tasikmalaya,December-2023,2023,Transportasi,119.21
Kota Tasikmalaya,December-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.04
Kota Tasikmalaya,December-2023,2023,"Rekreasi, Olahraga dan Budaya",109.21
Kota Tasikmalaya,December-2023,2023,Pendidikan,112.23
Kota Tasikmalaya,December-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,107.93
Kota Tasikmalaya,December-2023,2023,Perawatan Pribadi da Jasa Lainnya,126.91
Kota Tasikmalaya,November-2023,2023,Umum,114.65
Kota Tasikmalaya,November-2023,2023,"Makanan, Minuman dan Tembakau",123.57
Kota Tasikmalaya,November-2023,2023,Pakaian dan Alas Kaki,112.39
Kota Tasikmalaya,November-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",106.89
Kota Tasikmalaya,November-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",110.84
Kota Tasikmalaya,November-2023,2023,Kesehatan,115.66
Kota Tasikmalaya,November-2023,2023,Transportasi,118.85
Kota Tasikmalaya,November-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.09
Kota Tasikmalaya,November-2023,2023,"Rekreasi, Olahraga dan Budaya",105.44
Kota Tasikmalaya,November-2023,2023,Pendidikan,112.23
Kota Tasikmalaya,November-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,107.93
Kota Tasikmalaya,November-2023,2023,Perawatan Pribadi da Jasa Lainnya,126.78
Kota Tasikmalaya,October-2023,2023,Umum,114.35
Kota Tasikmalaya,October-2023,2023,"Makanan, Minuman dan Tembakau",122.4
Kota Tasikmalaya,October-2023,2023,Pakaian dan Alas Kaki,112.33
Kota Tasikmalaya,October-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",106.96
Kota Tasikmalaya,October-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",110.98
Kota Tasikmalaya,October-2023,2023,Kesehatan,115.65
Kota Tasikmalaya,October-2023,2023,Transportasi,119.13
Kota Tasikmalaya,October-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.09
Kota Tasikmalaya,October-2023,2023,"Rekreasi, Olahraga dan Budaya",105.44
Kota Tasikmalaya,October-2023,2023,Pendidikan,112.23
Kota Tasikmalaya,October-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,107.87
Kota Tasikmalaya,October-2023,2023,Perawatan Pribadi da Jasa Lainnya,127.09
Kota Tasikmalaya,September-2023,2023,Umum,114.34
Kota Tasikmalaya,September-2023,2023,"Makanan, Minuman dan Tembakau",122.59
Kota Tasikmalaya,September-2023,2023,Pakaian dan Alas Kaki,112.17
Kota Tasikmalaya,September-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",106.94
Kota Tasikmalaya,September-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",110.86
Kota Tasikmalaya,September-2023,2023,Kesehatan,115.64
Kota Tasikmalaya,September-2023,2023,Transportasi,118.75
Kota Tasikmalaya,September-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.09
Kota Tasikmalaya,September-2023,2023,"Rekreasi, Olahraga dan Budaya",105.44
Kota Tasikmalaya,September-2023,2023,Pendidikan,112.23
Kota Tasikmalaya,September-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,107.78
Kota Tasikmalaya,September-2023,2023,Perawatan Pribadi da Jasa Lainnya,127.01
Kota Tasikmalaya,August-2023,2023,Umum,113.95
Kota Tasikmalaya,August-2023,2023,"Makanan, Minuman dan Tembakau",121.49
Kota Tasikmalaya,August-2023,2023,Pakaian dan Alas Kaki,112.23
Kota Tasikmalaya,August-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",106.96
Kota Tasikmalaya,August-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",111.06
Kota Tasikmalaya,August-2023,2023,Kesehatan,115.63
Kota Tasikmalaya,August-2023,2023,Transportasi,118.3
Kota Tasikmalaya,August-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.1
Kota Tasikmalaya,August-2023,2023,"Rekreasi, Olahraga dan Budaya",105.44
Kota Tasikmalaya,August-2023,2023,Pendidikan,112.23
Kota Tasikmalaya,August-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,107.58
Kota Tasikmalaya,August-2023,2023,Perawatan Pribadi da Jasa Lainnya,126.69
Kota Tasikmalaya,July-2023,2023,Umum,114.0
Kota Tasikmalaya,July-2023,2023,"Makanan, Minuman dan Tembakau",121.63
Kota Tasikmalaya,July-2023,2023,Pakaian dan Alas Kaki,112.09
Kota Tasikmalaya,July-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",107.18
Kota Tasikmalaya,July-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",111.14
Kota Tasikmalaya,July-2023,2023,Kesehatan,115.52
Kota Tasikmalaya,July-2023,2023,Transportasi,118.28
Kota Tasikmalaya,July-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.33
Kota Tasikmalaya,July-2023,2023,"Rekreasi, Olahraga dan Budaya",105.41
Kota Tasikmalaya,July-2023,2023,Pendidikan,111.37
Kota Tasikmalaya,July-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,107.58
Kota Tasikmalaya,July-2023,2023,Perawatan Pribadi da Jasa Lainnya,126.39
Kota Tasikmalaya,June-2023,2023,Umum,113.85
Kota Tasikmalaya,June-2023,2023,"Makanan, Minuman dan Tembakau",121.64
Kota Tasikmalaya,June-2023,2023,Pakaian dan Alas Kaki,112.0
Kota Tasikmalaya,June-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",106.62
Kota Tasikmalaya,June-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",111.42
Kota Tasikmalaya,June-2023,2023,Kesehatan,115.47
Kota Tasikmalaya,June-2023,2023,Transportasi,118.27
Kota Tasikmalaya,June-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.8
Kota Tasikmalaya,June-2023,2023,"Rekreasi, Olahraga dan Budaya",105.47
Kota Tasikmalaya,June-2023,2023,Pendidikan,110.26
Kota Tasikmalaya,June-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,107.58
Kota Tasikmalaya,June-2023,2023,Perawatan Pribadi da Jasa Lainnya,126.25
Kota Tasikmalaya,May-2023,2023,Umum,113.8
Kota Tasikmalaya,May-2023,2023,"Makanan, Minuman dan Tembakau",121.43
Kota Tasikmalaya,May-2023,2023,Pakaian dan Alas Kaki,112.01
Kota Tasikmalaya,May-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",106.6
Kota Tasikmalaya,May-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",111.12
Kota Tasikmalaya,May-2023,2023,Kesehatan,115.41
Kota Tasikmalaya,May-2023,2023,Transportasi,118.61
Kota Tasikmalaya,May-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.81
Kota Tasikmalaya,May-2023,2023,"Rekreasi, Olahraga dan Budaya",105.47
Kota Tasikmalaya,May-2023,2023,Pendidikan,110.26
Kota Tasikmalaya,May-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,107.58
Kota Tasikmalaya,May-2023,2023,Perawatan Pribadi da Jasa Lainnya,126.2
Kota Tasikmalaya,April-2023,2023,Umum,113.49
Kota Tasikmalaya,April-2023,2023,"Makanan, Minuman dan Tembakau",120.29
Kota Tasikmalaya,April-2023,2023,Pakaian dan Alas Kaki,112.0
Kota Tasikmalaya,April-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",106.58
Kota Tasikmalaya,April-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",111.11
Kota Tasikmalaya,April-2023,2023,Kesehatan,115.4
Kota Tasikmalaya,April-2023,2023,Transportasi,119.44
Kota Tasikmalaya,April-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.81
Kota Tasikmalaya,April-2023,2023,"Rekreasi, Olahraga dan Budaya",105.47
Kota Tasikmalaya,April-2023,2023,Pendidikan,110.26
Kota Tasikmalaya,April-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,107.35
Kota Tasikmalaya,April-2023,2023,Perawatan Pribadi da Jasa Lainnya,126.18
Kota Tasikmalaya,March-2023,2023,Umum,112.78
Kota Tasikmalaya,March-2023,2023,"Makanan, Minuman dan Tembakau",119.15
Kota Tasikmalaya,March-2023,2023,Pakaian dan Alas Kaki,110.79
Kota Tasikmalaya,March-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",105.83
Kota Tasikmalaya,March-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",111.08
Kota Tasikmalaya,March-2023,2023,Kesehatan,114.09
Kota Tasikmalaya,March-2023,2023,Transportasi,118.63
Kota Tasikmalaya,March-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.82
Kota Tasikmalaya,March-2023,2023,"Rekreasi, Olahraga dan Budaya",105.47
Kota Tasikmalaya,March-2023,2023,Pendidikan,110.26
Kota Tasikmalaya,March-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,107.35
Kota Tasikmalaya,March-2023,2023,Perawatan Pribadi da Jasa Lainnya,125.92
Kota Tasikmalaya,February-2023,2023,Umum,112.7
Kota Tasikmalaya,February-2023,2023,"Makanan, Minuman dan Tembakau",118.91
Kota Tasikmalaya,February-2023,2023,Pakaian dan Alas Kaki,110.75
Kota Tasikmalaya,February-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",105.82
Kota Tasikmalaya,February-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",110.81
Kota Tasikmalaya,February-2023,2023,Kesehatan,114.85
Kota Tasikmalaya,February-2023,2023,Transportasi,118.35
Kota Tasikmalaya,February-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.82
Kota Tasikmalaya,February-2023,2023,"Rekreasi, Olahraga dan Budaya",105.47
Kota Tasikmalaya,February-2023,2023,Pendidikan,110.26
Kota Tasikmalaya,February-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,107.35
Kota Tasikmalaya,February-2023,2023,Perawatan Pribadi da Jasa Lainnya,126.0
Kota Tasikmalaya,January-2023,2023,Umum,112.24
Kota Tasikmalaya,January-2023,2023,"Makanan, Minuman dan Tembakau",117.32
Kota Tasikmalaya,January-2023,2023,Pakaian dan Alas Kaki,110.98
Kota Tasikmalaya,January-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",105.85
Kota Tasikmalaya,January-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",110.7
Kota Tasikmalaya,January-2023,2023,Kesehatan,114.85
Kota Tasikmalaya,January-2023,2023,Transportasi,118.35
Kota Tasikmalaya,January-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",101.82
Kota Tasikmalaya,January-2023,2023,"Rekreasi, Olahraga dan Budaya",105.47
Kota Tasikmalaya,January-2023,2023,Pendidikan,110.26
Kota Tasikmalaya,January-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,107.35
Kota Tasikmalaya,January-2023,2023,Perawatan Pribadi da Jasa Lainnya,126.08
Kab Bandung,December-2023,2023,Umum,0.0
Kab Bandung,December-2023,2023,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,December-2023,2023,Pakaian dan Alas Kaki,0.0
Kab Bandung,December-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,December-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,December-2023,2023,Kesehatan,0.0
Kab Bandung,December-2023,2023,Transportasi,0.0
Kab Bandung,December-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,December-2023,2023,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,December-2023,2023,Pendidikan,0.0
Kab Bandung,December-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,December-2023,2023,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Bandung,November-2023,2023,Umum,0.0
Kab Bandung,November-2023,2023,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,November-2023,2023,Pakaian dan Alas Kaki,0.0
Kab Bandung,November-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,November-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,November-2023,2023,Kesehatan,0.0
Kab Bandung,November-2023,2023,Transportasi,0.0
Kab Bandung,November-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,November-2023,2023,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,November-2023,2023,Pendidikan,0.0
Kab Bandung,November-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,November-2023,2023,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Bandung,October-2023,2023,Umum,0.0
Kab Bandung,October-2023,2023,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,October-2023,2023,Pakaian dan Alas Kaki,0.0
Kab Bandung,October-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,October-2023,2023,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,October-2023,2023,Kesehatan,0.0
Kab Bandung,October-2023,2023,Transportasi,0.0
Kab Bandung,October-2023,2023,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,October-2023,2023,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,October-2023,2023,Pendidikan,0.0
Kab Bandung,October-2023,2023,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,October-2023,2023,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Bandung,September-2023,2023,Umum,0.0
Kab Bandung,September-2023,2023,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,September-2023,2023,Pakaian dan Alas Kaki,0.0
Kab Bandung,September-2023,2023,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
